date,price,trend_value,residual,z_score,raw_score,smoothed_score,risk_score
2025-06-11,160.97,138.33907999420992,0.15151023939158126,0.21155869887879472,57.86753774938235,57.179712824572945,57.179712824572945
2025-06-12,152.32,138.45909234308579,0.09540865118743547,0.13691224153640816,55.1162397378073,56.66384455288153,56.66384455288153
2025-06-13,148.6,138.5741876468764,0.06985229918601465,0.09959747390558296,53.7279740575131,55.92987692903942,55.92987692903942
2025-06-14,144.64,138.6839216472405,0.04205049783603787,0.05898100812341048,52.21034625592806,54.99999426076158,54.99999426076158
2025-06-15,152.97,138.80439612274958,0.09717610380992525,0.13250541607669436,54.952659346470895,54.988160532188914,54.988160532188914
2025-06-16,150.72,138.92187321702772,0.08151209890093813,0.11158941663420939,54.174860262459156,54.784835464756476,54.784835464756476
2025-06-17,147.57,139.03512876571824,0.05957601334100815,0.08204421817395428,53.0727809722856,54.35682184163876,54.35682184163876
2025-06-18,146.34,139.1466372877263,0.05040435987209868,0.06950969094218783,52.604254579752194,53.918680026167124,53.918680026167124
2025-06-19,147.04,139.25895017623338,0.05436950770940374,0.0736191585566117,52.757916396281225,53.62848911869565,53.62848911869565
2025-06-20,140.11,139.3617661378853,0.0053546421539900635,0.006636705775237479,50.24887441122073,52.783585441826915,52.783585441826915
2025-06-21,135.43,139.457863268684,-0.02930759854459275,-0.03850716828357914,48.55638252934091,51.72678471370541,51.72678471370541
2025-06-22,131.71,139.54843144015518,-0.057809183780331175,-0.07529310074903223,47.179506120449005,50.58996506539131,50.58996506539131
2025-06-23,144.51,139.65689452270004,0.03416004812195794,0.04665326589535419,51.74878385263383,50.87966976220194,50.87966976220194
2025-06-24,145.92,139.7671221414128,0.043080902000308896,0.05732100018143729,52.148214223374005,51.19680587749495,51.19680587749495
2025-06-25,143.57,139.87407341266535,0.02608017892505554,0.03327885848981513,51.2476981159278,51.20952893710316,51.20952893710316
2025-06-26,139.06,139.97470106976917,-0.00655620496451359,-0.009382038505927604,49.64817936254297,50.81919154346311,50.81919154346311
2025-06-27,142.09,140.0793970962103,0.014251275677864328,0.01738466956643516,50.651888168278745,50.777365699667016,50.777365699667016
2025-06-28,150.72,140.19543278164858,0.07238641320862538,0.09450267454654096,53.53792795932663,51.467506264581914,51.467506264581914
2025-06-29,153.32,140.31467215744365,0.08863968184077553,0.11445708202750843,54.281628648638325,52.17103686059602,52.17103686059602
2025-06-30,154.81,140.43567094135668,0.09744903269622007,0.12445866384730445,54.653691708780556,52.791700572642156,52.791700572642156
2025-07-01,146.88,140.54632044368637,0.04407880955862442,0.04797322502749109,51.79822004084313,52.5433304396924,52.5433304396924
2025-07-02,152.27,140.66385974369697,0.0792821901125258,0.09159853516972927,53.42955146496953,52.76488569601168,52.76488569601168
2025-07-03,152.36,140.78139262196646,0.07903786129319279,0.09098433193421318,53.406626483155655,52.92532089279768,52.92532089279768
2025-07-04,147.7,140.89275829775846,0.047184167994980264,0.04719614579906568,51.769116654450244,52.63626983321082,52.63626983321082
2025-07-05,147.55,141.00380478570037,0.04538022707910283,0.04371929546154172,51.63888627267916,52.3869239430779,52.3869239430779
2025-07-06,151.86,141.12033569371815,0.07334607274741956,0.08087698735510013,53.029172796214574,52.54748615636207,52.54748615636207
2025-07-07,148.88,141.23288584586342,0.05273041180135074,0.0515491865624315,51.93213191260728,52.39364759542337,52.39364759542337
2025-07-08,151.67,141.34893102215557,0.07047558658296715,0.0747844090952199,52.801478235260625,52.49560525538268,52.49560525538268
2025-07-09,157.05,141.47164597906365,0.1044649107538751,0.12008218135477741,54.490946192841584,52.994440489747404,52.994440489747404
2025-07-10,164.34,141.60308280245425,0.14890950027663852,0.1799977259135453,56.70920675378988,53.923132055758025,53.923132055758025
2025-07-11,162.93,141.7327207624312,0.13937762492053718,0.166897346511403,56.22616663106594,54.498890699585004,54.498890699585004
2025-07-12,160.69,141.85953970402417,0.12463963200496142,0.14662492592839693,55.47637701585218,54.7432622786518,54.7432622786518
2025-07-13,161.15,141.98679626501172,0.12660153903268423,0.1483367607681608,55.53979178311783,54.94239465476831,54.94239465476831
2025-07-14,162.21,142.11521217679797,0.13225371007223785,0.1551019116223198,55.7902277398141,55.15435292602976,55.15435292602976
2025-07-15,163.98,142.2456266466696,0.1421891407700926,0.1679635204179719,56.26552426934365,55.43214576185823,55.43214576185823
2025-07-16,173.63,142.38708645063906,0.1983772885279551,0.2447255733398454,59.075523665432364,56.34299023775176,56.34299023775176
2025-07-17,175.87,142.53093430102666,0.21018602678441045,0.25851103704811235,59.57449275996731,57.15086586830565,57.15086586830565
2025-07-18,177.28,142.67622773144228,0.2171524820815831,0.26597369494194384,59.84378936584495,57.82409674269047,57.82409674269047
2025-07-19,176.96,142.82105374892228,0.21433124407944693,0.26189621448105765,59.69672239213314,58.29225315505114,58.29225315505114
2025-07-20,181.43,142.97064409949087,0.23823058121376928,0.2949339483392165,60.883097358432025,58.939964205896366,58.939964205896366
2025-07-21,195.72,143.1349570028753,0.31289712595315855,0.3986241956785645,64.51840209082442,60.33457367712838,60.33457367712838
2025-07-22,205.7,143.30890388934438,0.3614163291469348,0.4660465300216897,66.79815014960901,61.95046779524854,61.95046779524854
